shift_date,total_icu_patients,patient_out_count,patient_intake_count,average_los
2011-10-20T00:00:00Z,58,11,21,2.808192451131687
2011-10-21T00:00:00Z,58,15,16,5.415913065843622
2011-10-22T00:00:00Z,58,17,18,3.7209990676440334
2011-10-23T00:00:00Z,57,18,17,2.410842886537331
2011-10-24T00:00:00Z,58,14,15,1.7028605645576134
2011-10-25T00:00:00Z,58,22,23,2.6366259645061727
2011-10-26T00:00:00Z,64,10,16,3.9215499614197533
2011-10-27T00:00:00Z,69,23,24,3.202126579952969
2011-10-28T00:00:00Z,56,20,10,1.2685525977366254
2011-10-29T00:00:00Z,52,16,12,2.9050130208333336
2011-10-30T00:00:00Z,60,14,22,2.231528501157407
2011-10-31T00:00:00Z,53,22,15,3.730851626800412
2011-11-01T00:00:00Z,55,15,19,1.9029657600308643
2011-11-02T00:00:00Z,56,17,20,2.1331505272633744
2011-11-03T00:00:00Z,53,17,13,4.6400881558641975
2011-11-04T00:00:00Z,62,15,20,2.8684404899691356
2011-11-05T00:00:00Z,68,17,26,2.7527735982510286
2011-11-06T00:00:00Z,61,27,18,2.3480936535493826
2011-11-07T00:00:00Z,60,20,19,3.0109319380144033
2011-11-08T00:00:00Z,67,16,24,3.4689167309670776
2011-11-09T00:00:00Z,55,22,9,1.3468383487654323
2011-11-10T00:00:00Z,56,14,17,3.146587094907407
2011-11-11T00:00:00Z,55,17,12,4.367375578703704
2011-11-12T00:00:00Z,56,19,19,3.055397890946502
2011-11-13T00:00:00Z,56,8,14,1.2296834008487654
2011-11-14T00:00:00Z,48,22,13,1.871151556069959
2011-11-15T00:00:00Z,50,14,15,2.826140367798354
2011-11-16T00:00:00Z,52,21,21,2.3669505759479716
2011-11-17T00:00:00Z,57,10,20,1.6596985114454732
2011-11-18T00:00:00Z,62,16,18,5.355685166813639
2011-11-19T00:00:00Z,72,22,26,3.1724737547153636
2011-11-20T00:00:00Z,69,22,18,2.6823451003086416
2011-11-21T00:00:00Z,74,13,24,2.0071519740226336
2011-11-22T00:00:00Z,60,27,13,3.803507426697531
2011-11-23T00:00:00Z,50,19,12,2.72025424382716
2011-11-24T00:00:00Z,55,19,20,1.7963979828042331
2011-11-25T00:00:00Z,55,17,15,2.7774330632716047
2011-11-26T00:00:00Z,48,20,16,2.5825895383230453
2011-11-27T00:00:00Z,49,18,17,7.0671556712962955
2011-11-28T00:00:00Z,46,17,14,2.5253558063271604
2011-11-29T00:00:00Z,47,11,16,1.8132122878086419
2011-11-30T00:00:00Z,53,14,18,2.5347871334876544
2011-12-01T00:00:00Z,49,16,15,6.559465663580245
2011-12-02T00:00:00Z,49,16,12,1.7752031893004114
2011-12-03T00:00:00Z,52,12,15,3.107021283436214
2011-12-04T00:00:00Z,52,17,19,4.103494212962963
2011-12-05T00:00:00Z,47,17,13,2.343129179526749
2011-12-06T00:00:00Z,54,12,18,2.506508326903292
2011-12-07T00:00:00Z,61,16,22,2.4062382651748973
2011-12-08T00:00:00Z,61,16,15,2.0580603780864197
2011-12-09T00:00:00Z,61,19,17,1.8570163439955103
2011-12-10T00:00:00Z,52,25,17,2.105046227402998
2011-12-11T00:00:00Z,58,10,20,1.7471959876543206
2011-12-12T00:00:00Z,50,27,15,2.8036183449074077
2011-12-13T00:00:00Z,44,12,10,3.3950310249485596
2011-12-14T00:00:00Z,45,18,19,2.882416827417695
2011-12-15T00:00:00Z,40,17,11,1.821312371399177
2011-12-16T00:00:00Z,50,10,19,2.486305041152263
2011-12-17T00:00:00Z,44,17,11,2.4041526813271603
2011-12-18T00:00:00Z,43,14,16,3.6209398791152263
2011-12-19T00:00:00Z,58,9,25,3.744825722920341
2011-12-20T00:00:00Z,58,19,15,2.082360468106996
2011-12-21T00:00:00Z,67,16,24,4.419382780349794
2011-12-22T00:00:00Z,56,22,13,1.0041685956790123
2011-12-23T00:00:00Z,56,17,19,2.9912270447530864
2011-12-24T00:00:00Z,62,19,21,2.869611143261318
2011-12-25T00:00:00Z,53,21,10,2.558606288580247
2011-12-26T00:00:00Z,51,12,13,2.948885223765432
2011-12-27T00:00:00Z,52,14,14,5.607739711934157
2011-12-28T00:00:00Z,59,11,21,2.9508113425925924
2011-12-29T00:00:00Z,64,12,19,2.58445881558642
2011-12-30T00:00:00Z,68,17,18,2.439121174125514
2011-12-31T00:00:00Z,54,21,8,3.6653735853909466
2012-01-01T00:00:00Z,61,21,24,2.497502459490741
2012-01-02T00:00:00Z,55,13,12,1.2544974922839505
2012-01-03T00:00:00Z,47,26,13,1.5415268132716051
2012-01-04T00:00:00Z,47,8,13,3.603484117798354
2012-01-05T00:00:00Z,45,17,13,2.6380099022633745
2012-01-06T00:00:00Z,53,18,22,2.435970228909465
2012-01-07T00:00:00Z,52,17,16,4.311534818672839
2012-01-08T00:00:00Z,49,11,12,2.31006462191358
2012-01-09T00:00:00Z,53,12,15,3.0262650141460905
2012-01-10T00:00:00Z,54,12,16,3.4788787937242796
2012-01-11T00:00:00Z,57,18,18,2.0065838477366253
2012-01-12T00:00:00Z,54,16,16,1.89015033436214
2012-01-13T00:00:00Z,50,19,14,3.1045032150205762
2012-01-14T00:00:00Z,50,20,19,2.260090931498628
2012-01-15T00:00:00Z,47,14,11,1.842677951388889
2012-01-16T00:00:00Z,38,16,9,1.8619097222222223
2012-01-17T00:00:00Z,39,12,12,3.013474794238683
2012-01-18T00:00:00Z,41,7,11,3.591596257716049
2012-01-19T00:00:00Z,42,15,15,1.7251581790123456
2012-01-20T00:00:00Z,46,12,15,2.2976707175925926
2012-01-21T00:00:00Z,52,16,21,5.28069045781893
2012-01-22T00:00:00Z,60,12,23,2.2490018555261613
2012-01-23T00:00:00Z,59,19,18,2.973814139660494
2012-01-24T00:00:00Z,54,22,12,1.049228716563786
2012-01-25T00:00:00Z,48,12,13,2.54164419367284
2012-01-26T00:00:00Z,45,24,17,3.8426044560185186
2012-01-27T00:00:00Z,41,14,13,1.2844542824074074
2012-01-28T00:00:00Z,43,13,16,1.4453928755144032
2012-01-29T00:00:00Z,45,16,16,5.058658854166667
2012-01-30T00:00:00Z,42,20,18,2.3475741980820106
2012-01-31T00:00:00Z,39,15,12,2.5871219135802472
2012-02-01T00:00:00Z,38,16,17,2.1857385545267487
2012-02-02T00:00:00Z,41,14,13,1.2960218942901234
2012-02-03T00:00:00Z,35,15,14,2.4990584812242798
2012-02-04T00:00:00Z,44,11,18,2.3635906957304527
2012-02-05T00:00:00Z,53,15,24,2.3206653645833337
2012-02-06T00:00:00Z,55,23,21,3.0358390560699586
2012-02-07T00:00:00Z,52,19,20,3.4955691229423866
2012-02-08T00:00:00Z,51,15,14,2.861404642489712
2012-02-09T00:00:00Z,55,19,20,1.3273982445987653
2012-02-10T00:00:00Z,52,21,17,2.7174141589506178
2012-02-11T00:00:00Z,59,18,28,2.585447252229081
2012-02-12T00:00:00Z,59,16,19,4.042468998015873
2012-02-13T00:00:00Z,65,15,17,3.081418949331276
2012-02-14T00:00:00Z,58,21,12,1.267357896090535
2012-02-15T00:00:00Z,48,21,14,2.3331956018518523
2012-02-16T00:00:00Z,49,12,15,2.2975353652263375
2012-02-17T00:00:00Z,56,14,20,1.6355858410493826
2012-02-18T00:00:00Z,60,17,19,2.094596836419753
2012-02-19T00:00:00Z,45,30,11,1.458446019804527
2012-02-20T00:00:00Z,44,13,18,2.0086633230452673
2012-02-21T00:00:00Z,41,19,18,2.10759966563786
2012-02-22T00:00:00Z,53,15,21,3.694172453703704
2012-02-23T00:00:00Z,54,8,13,1.772893325617284
2012-02-24T00:00:00Z,53,16,15,3.0509419367283948
2012-02-25T00:00:00Z,55,12,12,2.452240869341564
2012-02-26T00:00:00Z,58,17,20,3.093964361496914
2012-02-27T00:00:00Z,60,15,18,3.2203185442386832
2012-02-28T00:00:00Z,52,21,11,3.800149176954733
2012-02-29T00:00:00Z,37,15,4,1.4246122685185183
2012-03-01T00:00:00Z,38,13,12,2.9820704732510293
2012-03-02T00:00:00Z,41,10,16,8.304103973765434
2012-03-03T00:00:00Z,39,14,12,2.3790551054526747
2012-03-04T00:00:00Z,46,11,16,3.3893043981481483
2012-03-05T00:00:00Z,53,14,17,2.4324906764403296
2012-03-06T00:00:00Z,54,13,16,2.783291538065843
2012-03-07T00:00:00Z,44,23,13,4.852583912037036
2012-03-08T00:00:00Z,47,13,18,2.8788525591563783
2012-03-09T00:00:00Z,49,18,21,3.5494141589506167
2012-03-10T00:00:00Z,43,15,7,0.998251350308642
2012-03-11T00:00:00Z,36,18,14,3.5143407600308643
2012-03-12T00:00:00Z,44,14,20,2.504143840020576
2012-03-13T00:00:00Z,45,18,20,3.1369593942901237
2012-03-14T00:00:00Z,43,12,12,6.050184863683128
2012-03-15T00:00:00Z,49,11,16,1.7627269483024695
2012-03-16T00:00:00Z,50,18,17,1.2555211869855967
2012-03-17T00:00:00Z,47,9,10,1.1533103780864196
2012-03-18T00:00:00Z,41,18,10,2.0021945730452675
2012-03-19T00:00:00Z,49,12,20,2.954527263374486
2012-03-20T00:00:00Z,45,19,14,3.127226240997942
2012-03-21T00:00:00Z,41,15,13,7.318125643004116
2012-03-22T00:00:00Z,42,16,15,3.4247225437242803
2012-03-23T00:00:00Z,51,10,21,2.1038731674382714
2012-03-24T00:00:00Z,57,17,16,3.431004372427983
2012-03-25T00:00:00Z,50,23,21,2.6163073238168724
2012-03-26T00:00:00Z,52,22,24,3.01523625808348
2012-03-27T00:00:00Z,49,16,13,4.529076324588477
2012-03-28T00:00:00Z,46,16,11,1.6147950424382715
2012-03-29T00:00:00Z,48,11,13,2.448012345679013
2012-03-30T00:00:00Z,49,12,17,2.7372956624779543
2012-03-31T00:00:00Z,53,17,19,3.1749652088844798
2012-04-01T00:00:00Z,55,13,16,1.58885333994709
2012-04-02T00:00:00Z,54,20,18,4.999936728395061
2012-04-03T00:00:00Z,57,15,18,4.418520126028807
2012-04-04T00:00:00Z,52,15,14,2.014654546039095
2012-04-05T00:00:00Z,55,19,17,4.8978845164609055
2012-04-06T00:00:00Z,54,15,14,1.5878498746141976
2012-04-07T00:00:00Z,57,10,16,2.3301604938271603
2012-04-08T00:00:00Z,50,22,14,3.931169302983539
2012-04-09T00:00:00Z,52,12,15,3.5751925797325104
2012-04-10T00:00:00Z,56,13,18,2.9263393546075833
2012-04-11T00:00:00Z,62,14,19,3.8126744148662546
2012-04-12T00:00:00Z,54,23,14,2.3088049768518517
2012-04-13T00:00:00Z,61,8,15,2.437690972222222
2012-04-14T00:00:00Z,62,18,21,2.4166131365740737
2012-04-15T00:00:00Z,63,23,20,2.5896275398662554
2012-04-16T00:00:00Z,61,13,15,2.353775173611111
2012-04-17T00:00:00Z,62,19,18,1.5623720421810698
2012-04-18T00:00:00Z,59,14,14,2.58977639531893
2012-04-19T00:00:00Z,59,23,20,3.076224371693122
2012-04-20T00:00:00Z,59,17,19,5.361896058384773
2012-04-21T00:00:00Z,57,17,13,2.398364197530864
2012-04-22T00:00:00Z,51,16,13,4.14399514531893
2012-04-23T00:00:00Z,49,19,16,1.8057058899176954
2012-04-24T00:00:00Z,49,11,12,2.752282021604938
2012-04-25T00:00:00Z,58,12,19,3.330098058127572
2012-04-26T00:00:00Z,44,22,10,2.1246977880658435
2012-04-27T00:00:00Z,47,16,19,4.153204282407407
2012-04-28T00:00:00Z,45,18,15,2.3239130015432097
2012-04-29T00:00:00Z,45,15,16,6.682301633230452
2012-04-30T00:00:00Z,53,7,16,1.410788901748971
2012-05-01T00:00:00Z,46,18,11,4.908932098765432
2012-05-02T00:00:00Z,44,13,10,2.0354333847736625
2012-05-03T00:00:00Z,51,9,18,2.7659111597957082
2012-05-04T00:00:00Z,54,15,16,3.0987255658436212
2012-05-05T00:00:00Z,61,15,22,4.4950234053497935
2012-05-06T00:00:00Z,64,19,18,1.8857789535567313
2012-05-07T00:00:00Z,55,21,17,4.150118505658436
2012-05-08T00:00:00Z,54,22,18,3.001999742798354
2012-05-09T00:00:00Z,59,11,19,3.0213663837448563
2012-05-10T00:00:00Z,59,12,13,2.2576699459876544
2012-05-11T00:00:00Z,66,14,20,3.041213605967078
2012-05-12T00:00:00Z,64,21,17,2.762499724426808
2012-05-13T00:00:00Z,65,18,18,4.1197170781893
2012-05-14T00:00:00Z,62,18,16,2.766700102880659
2012-05-15T00:00:00Z,60,14,12,2.8038657407407404
2012-05-16T00:00:00Z,62,14,17,2.6003458719135804
2012-05-17T00:00:00Z,64,18,21,2.510462448559671
2012-05-18T00:00:00Z,68,19,20,2.667111349941211
2012-05-19T00:00:00Z,73,15,22,2.892234921553498
2012-05-20T00:00:00Z,60,29,15,1.4153181584362138
2012-05-21T00:00:00Z,63,15,21,5.850263562793944
2012-05-22T00:00:00Z,63,18,14,2.78698225308642
2012-05-23T00:00:00Z,65,17,20,2.6687305491255144
2012-05-24T00:00:00Z,66,22,21,2.1772094585905353
2012-05-25T00:00:00Z,62,20,19,2.46232516718107
2012-05-26T00:00:00Z,59,23,21,4.916606545781892
2012-05-27T00:00:00Z,59,21,18,4.739313657407408
2012-05-28T00:00:00Z,54,20,16,1.567579732510288
2012-05-29T00:00:00Z,57,16,21,3.042355211548354
2012-05-30T00:00:00Z,61,20,24,3.1429774764844205
2012-05-31T00:00:00Z,63,18,18,3.4752084940843626
2012-06-01T00:00:00Z,56,25,11,2.1407634066358026
2012-06-02T00:00:00Z,52,13,17,2.7343839377572023
2012-06-03T00:00:00Z,55,18,20,2.1044473379629633
2012-06-04T00:00:00Z,56,16,18,3.983300925925926
2012-06-05T00:00:00Z,56,12,14,3.3957896090534985
2012-06-06T00:00:00Z,58,16,16,4.0016808127572014
2012-06-07T00:00:00Z,55,21,16,1.1238697273662552
2012-06-08T00:00:00Z,51,16,14,1.8563072916666663
2012-06-09T00:00:00Z,48,14,10,1.2120183899176955
2012-06-10T00:00:00Z,52,16,20,1.7621309156378604
2012-06-11T00:00:00Z,48,17,16,1.7748091563786008
2012-06-12T00:00:00Z,54,19,23,2.4489642581569666
2012-06-13T00:00:00Z,55,15,17,2.265802606922399
2012-06-14T00:00:00Z,51,18,13,2.1616944444444446
2012-06-15T00:00:00Z,49,14,15,3.3344998070987657
2012-06-16T00:00:00Z,50,11,11,1.3838856738683127
2012-06-17T00:00:00Z,53,19,23,2.5623690682870373
2012-06-18T00:00:00Z,49,21,13,2.9415866126543215
2012-06-19T00:00:00Z,46,15,15,12.102238425925927
2012-06-20T00:00:00Z,55,12,22,2.8196952686588106
2012-06-21T00:00:00Z,66,14,23,1.7925778677983537
2012-06-22T00:00:00Z,62,13,12,2.5908159079218107
2012-06-23T00:00:00Z,58,22,15,3.313994791666666
2012-06-24T00:00:00Z,59,21,21,2.5444619984567898
2012-06-25T00:00:00Z,55,18,17,4.116341145833333
2012-06-26T00:00:00Z,53,18,13,1.6275091949588478
2012-06-27T00:00:00Z,45,19,14,1.7013434284979425
2012-06-28T00:00:00Z,46,22,23,2.322697145061728
2012-06-29T00:00:00Z,56,11,22,6.426595867320693
2012-06-30T00:00:00Z,53,19,14,2.4841201131687245
2012-07-01T00:00:00Z,65,12,21,4.673335005144033
2012-07-02T00:00:00Z,60,23,19,3.459232220936214
2012-07-03T00:00:00Z,68,8,20,2.538114528218695
2012-07-04T00:00:00Z,70,20,17,3.0026941872427986
2012-07-05T00:00:00Z,59,23,15,1.7759623842592591
2012-07-06T00:00:00Z,61,19,21,2.460199620627572
2012-07-07T00:00:00Z,61,14,13,2.243428337191358
2012-07-08T00:00:00Z,58,17,13,3.024347350823046
2012-07-09T00:00:00Z,54,22,18,2.518736111111111
2012-07-10T00:00:00Z,60,13,19,3.541760063014404
2012-07-11T00:00:00Z,58,19,18,2.256552662037037
2012-07-12T00:00:00Z,59,14,16,2.662868859310699
2012-07-13T00:00:00Z,52,15,9,1.1407574588477367
2012-07-14T00:00:00Z,54,19,19,2.946286375661376
2012-07-15T00:00:00Z,47,20,13,1.5311641589506175
2012-07-16T00:00:00Z,51,17,22,2.1099133873456792
2012-07-17T00:00:00Z,48,17,13,1.6261736754115226
2012-07-18T00:00:00Z,45,18,18,2.808118937389771
2012-07-19T00:00:00Z,53,15,18,2.88220228909465
2012-07-20T00:00:00Z,50,20,19,2.9274074074074075
2012-07-21T00:00:00Z,40,14,7,2.546098572530864
2012-07-22T00:00:00Z,39,17,15,1.4554554398148147
2012-07-23T00:00:00Z,44,11,18,3.0610613425925925
2012-07-24T00:00:00Z,48,17,19,2.4963083847736627
2012-07-25T00:00:00Z,48,15,13,3.072676986882716
2012-07-26T00:00:00Z,49,16,21,3.6462191358024687
2012-07-27T00:00:00Z,48,17,16,2.45468074845679
2012-07-28T00:00:00Z,51,17,18,2.611402070473251
2012-07-29T00:00:00Z,48,18,14,1.6525548161008228
2012-07-30T00:00:00Z,46,17,16,4.534848186728396
2012-07-31T00:00:00Z,57,11,20,3.094719875257202
2012-08-01T00:00:00Z,53,22,21,4.182788387345679
2012-08-02T00:00:00Z,46,20,8,1.6274565972222221
2012-08-03T00:00:00Z,40,14,11,3.31810474537037
2012-08-04T00:00:00Z,46,9,17,3.462217238940329
2012-08-05T00:00:00Z,47,13,14,1.585578542952675
2012-08-06T00:00:00Z,56,15,23,2.8323964120370366
2012-08-07T00:00:00Z,53,15,11,2.0517509002057612
2012-08-08T00:00:00Z,61,20,27,2.183566968878601
2012-08-09T00:00:00Z,60,20,22,2.4053767361111107
2012-08-10T00:00:00Z,50,24,11,1.6872366898148146
2012-08-11T00:00:00Z,49,17,18,3.3626082175925927
2012-08-12T00:00:00Z,51,14,17,3.846110146604938
2012-08-13T00:00:00Z,52,21,20,2.2304272303057022
2012-08-14T00:00:00Z,49,16,15,2.6179555041152263
2012-08-15T00:00:00Z,46,15,12,2.4280779320987653
2012-08-16T00:00:00Z,48,11,13,1.5918016975308642
2012-08-17T00:00:00Z,51,14,19,2.4820443029835393
2012-08-18T00:00:00Z,46,19,11,1.971420846193416
2012-08-19T00:00:00Z,49,17,19,1.625084490740741
2012-08-20T00:00:00Z,51,14,17,2.004172196502058
2012-08-21T00:00:00Z,53,21,23,3.9504703575102877
2012-08-22T00:00:00Z,48,28,21,3.0068889853395064
2012-08-23T00:00:00Z,46,15,14,2.8240625
2012-08-24T00:00:00Z,47,15,20,2.4842870691872427
2012-08-25T00:00:00Z,49,18,16,2.8117438593107003
2012-08-26T00:00:00Z,45,14,14,1.4358712705761318
2012-08-27T00:00:00Z,47,16,18,2.06006487452234
2012-08-28T00:00:00Z,44,20,16,2.8984476273148143
2012-08-29T00:00:00Z,48,14,18,3.436994212962963
2012-08-30T00:00:00Z,43,16,11,1.932112911522634
2012-08-31T00:00:00Z,37,15,8,3.295378407921811
2012-09-01T00:00:00Z,37,8,10,2.608676054526749
2012-09-02T00:00:00Z,47,9,18,3.8101998135288064
2012-09-03T00:00:00Z,57,14,22,2.6372937564300414
2012-09-04T00:00:00Z,56,20,19,1.857108121141975
2012-09-05T00:00:00Z,44,21,9,1.228956597222222
2012-09-06T00:00:00Z,41,9,10,2.0490702160493828
2012-09-07T00:00:00Z,42,16,13,1.554313593106996
2012-09-08T00:00:00Z,39,16,16,2.5004118441358023
2012-09-09T00:00:00Z,48,14,20,2.924607390873016
2012-09-10T00:00:00Z,41,18,14,4.986810056584361
2012-09-11T00:00:00Z,55,14,27,2.2307340963648836
2012-09-12T00:00:00Z,56,16,16,4.308636509773663
2012-09-13T00:00:00Z,50,17,12,3.358453189300412
2012-09-14T00:00:00Z,50,15,16,2.033639403292181
2012-09-15T00:00:00Z,67,13,26,2.9576428755144035
2012-09-16T00:00:00Z,57,20,12,2.033012152777778
2012-09-17T00:00:00Z,52,16,15,6.322330729166666
2012-09-18T00:00:00Z,55,14,17,10.417166923868313
2012-09-19T00:00:00Z,59,16,16,4.56997845936214
2012-09-20T00:00:00Z,59,13,17,3.692530285493827
2012-09-21T00:00:00Z,59,15,14,1.9975394161522635
2012-09-22T00:00:00Z,60,18,17,3.15200887345679
2012-09-23T00:00:00Z,64,9,16,2.882324009773662
2012-09-24T00:00:00Z,69,17,20,2.8090883809156377
2012-09-25T00:00:00Z,70,19,19,3.5015693801440335
2012-09-26T00:00:00Z,68,23,21,3.4150972543724283
2012-09-27T00:00:00Z,64,16,14,2.779342528292181
2012-09-28T00:00:00Z,63,14,15,2.078387249228395
2012-09-29T00:00:00Z,69,16,22,3.7347784207818933
2012-09-30T00:00:00Z,68,23,19,3.7637203253600826
2012-10-01T00:00:00Z,71,20,24,2.964852848508231
2012-10-02T00:00:00Z,61,21,12,1.7653433641975311
2012-10-03T00:00:00Z,65,21,21,3.2734319701646086
2012-10-04T00:00:00Z,61,17,17,2.901066550925926
2012-10-05T00:00:00Z,65,12,17,3.5235083590534977
2012-10-06T00:00:00Z,66,17,15,2.796267843364197
2012-10-07T00:00:00Z,54,23,13,1.7161150977366255
2012-10-08T00:00:00Z,55,14,16,3.587534111368313
2012-10-09T00:00:00Z,56,14,17,1.8312975823045265
2012-10-10T00:00:00Z,56,16,15,4.99210262345679
2012-10-11T00:00:00Z,63,20,25,3.5047907848324513
2012-10-12T00:00:00Z,64,17,19,3.449008198302469
2012-10-13T00:00:00Z,64,21,19,1.9755567497060555
2012-10-14T00:00:00Z,63,19,17,4.923393614969135
2012-10-15T00:00:00Z,53,21,15,3.007054076646091
2012-10-16T00:00:00Z,48,16,12,3.7727039930555555
2012-10-17T00:00:00Z,52,12,15,2.5954401363168724
2012-10-18T00:00:00Z,66,14,26,2.825793081275721
2012-10-19T00:00:00Z,62,23,15,4.2172128986625514
2012-10-20T00:00:00Z,55,20,19,1.838233265817901
2012-10-21T00:00:00Z,59,20,22,5.4949997749485595
2012-10-22T00:00:00Z,64,10,20,2.2231793338477366
2012-10-23T00:00:00Z,71,17,20,1.7749331872795413
2012-10-24T00:00:00Z,67,19,18,4.322715084876543
2012-10-25T00:00:00Z,65,22,16,1.2388286072530865
2012-10-26T00:00:00Z,54,18,13,2.323443608539095
2012-10-27T00:00:00Z,51,14,9,3.1362062757201645
2012-10-28T00:00:00Z,52,16,15,1.7390909529320988
2012-10-29T00:00:00Z,60,8,18,2.6688260673868314
2012-10-30T00:00:00Z,63,18,17,2.3326968281525575
2012-10-31T00:00:00Z,56,20,16,2.547383134002058
2012-11-01T00:00:00Z,48,22,14,9.687507876800412
2012-11-02T00:00:00Z,53,16,21,4.544374228395061
2012-11-03T00:00:00Z,60,14,20,2.0164832497427985
2012-11-04T00:00:00Z,55,20,13,3.4756583719135805
2012-11-05T00:00:00Z,54,13,16,3.1390190329218104
2012-11-06T00:00:00Z,55,19,17,2.315663258744856
2012-11-07T00:00:00Z,59,15,22,3.206614744084362
2012-11-08T00:00:00Z,54,20,15,1.7992599022633744
2012-11-09T00:00:00Z,66,11,20,2.994422003600823
2012-11-10T00:00:00Z,56,24,16,3.257131751543209
2012-11-11T00:00:00Z,50,25,16,2.3378905790711344
2012-11-12T00:00:00Z,47,13,12,1.9896611368312758
2012-11-13T00:00:00Z,55,15,21,2.5970185506687242
2012-11-14T00:00:00Z,52,17,16,3.620138888888889
2012-11-15T00:00:00Z,49,12,11,2.674850019290124
2012-11-16T00:00:00Z,57,9,18,7.460210744598766
2012-11-17T00:00:00Z,61,17,19,4.822255176183128
2012-11-18T00:00:00Z,68,18,24,2.5932946244855963
2012-11-19T00:00:00Z,63,21,18,1.6933566422325104
2012-11-20T00:00:00Z,65,15,16,4.0977374292695465
2012-11-21T00:00:00Z,67,20,19,3.500211419753087
2012-11-22T00:00:00Z,60,18,17,3.639487461419753
2012-11-23T00:00:00Z,60,20,19,2.3592442290380657
2012-11-24T00:00:00Z,62,25,23,2.6378554848251023
2012-11-25T00:00:00Z,53,18,10,1.5454311342592593
2012-11-26T00:00:00Z,51,15,15,2.905289351851852
2012-11-27T00:00:00Z,58,14,20,2.1079144161522634
2012-11-28T00:00:00Z,46,17,8,4.31398308899177
2012-11-29T00:00:00Z,56,8,17,2.9600680298353907
2012-11-30T00:00:00Z,69,11,23,3.4636832079475313
2012-12-01T00:00:00Z,66,24,21,1.8914081790123456
2012-12-02T00:00:00Z,59,22,14,4.532308867026749
2012-12-03T00:00:00Z,64,21,24,3.1210567129629627
2012-12-04T00:00:00Z,61,15,17,3.4023155864197534
2012-12-05T00:00:00Z,62,16,17,3.650080761316872
2012-12-06T00:00:00Z,61,14,12,1.8221119470164606
2012-12-07T00:00:00Z,60,21,19,1.3821082497427983
2012-12-08T00:00:00Z,60,15,18,2.4957444058641975
2012-12-09T00:00:00Z,64,22,21,3.4823051376028804
2012-12-10T00:00:00Z,56,17,12,2.824820730452675
2012-12-11T00:00:00Z,64,16,22,3.7050114776234566
2012-12-12T00:00:00Z,63,15,17,3.5564574974279837
2012-12-13T00:00:00Z,60,19,15,2.960134548611111
2012-12-14T00:00:00Z,64,10,16,2.6542867476851852
2012-12-15T00:00:00Z,67,18,19,2.105207047325103
2012-12-16T00:00:00Z,66,24,21,2.8320081983024696
2012-12-17T00:00:00Z,59,21,18,2.882381847993827
2012-12-18T00:00:00Z,61,21,22,4.01926714983833
2012-12-19T00:00:00Z,59,14,11,2.640906635802469
2012-12-20T00:00:00Z,57,21,18,2.1247637419165195
2012-12-21T00:00:00Z,50,14,12,1.7219664673353912
2012-12-22T00:00:00Z,60,13,19,3.7466777584876545
2012-12-23T00:00:00Z,57,18,17,3.4482139756944448
2012-12-24T00:00:00Z,60,17,15,1.8053157150205763
2012-12-25T00:00:00Z,65,15,23,3.452846845605526
2012-12-26T00:00:00Z,59,18,15,1.796703157150206
2012-12-27T00:00:00Z,65,19,19,6.140846000514403
2012-12-28T00:00:00Z,57,21,19,1.9346987525720163
2012-12-29T00:00:00Z,61,15,19,1.446380497685185
2012-12-30T00:00:00Z,61,24,23,3.464334587191358
2012-12-31T00:00:00Z,53,25,18,2.3077390046296298
2013-01-01T00:00:00Z,54,18,14,1.904327610596708
2013-01-02T00:00:00Z,57,11,20,5.022367091049382
2013-01-03T00:00:00Z,61,18,17,1.844375675154321
2013-01-04T00:00:00Z,59,14,16,2.050445441100823
2013-01-05T00:00:00Z,57,16,14,2.3601980452674898
2013-01-06T00:00:00Z,61,19,23,4.6137815554269554
2013-01-07T00:00:00Z,64,21,21,4.0998938492063495
2013-01-08T00:00:00Z,61,17,20,4.856176568930042
2013-01-09T00:00:00Z,52,21,7,1.120320859053498
2013-01-10T00:00:00Z,50,13,10,4.050574202674897
2013-01-11T00:00:00Z,60,4,17,3.9352337319958846
2013-01-12T00:00:00Z,67,14,19,2.7795617146164022
2013-01-13T00:00:00Z,62,15,13,3.140618730709877
2013-01-14T00:00:00Z,64,17,16,3.2378129822530863
2013-01-15T00:00:00Z,58,15,11,4.099259098508231
2013-01-16T00:00:00Z,67,4,16,5.455256558641975
2013-01-17T00:00:00Z,73,19,18,1.565495563271605
2013-01-18T00:00:00Z,63,23,18,3.9632975501543206
2013-01-19T00:00:00Z,68,9,15,2.864864969135802
2013-01-20T00:00:00Z,77,18,25,2.8974912367724865
2013-01-21T00:00:00Z,76,19,15,2.4092689043209874
2013-01-22T00:00:00Z,58,27,10,2.4881950874485597
2013-01-23T00:00:00Z,53,15,11,2.029887152777778
2013-01-24T00:00:00Z,52,10,13,2.421318962191358
2013-01-25T00:00:00Z,48,21,16,3.5472024176954733
2013-01-26T00:00:00Z,53,17,18,2.2583626543209876
2013-01-27T00:00:00Z,56,22,24,2.3054846781305116
2013-01-28T00:00:00Z,48,18,13,2.3668772505144036
2013-01-29T00:00:00Z,47,14,14,2.96389146090535
2013-01-30T00:00:00Z,50,16,19,2.8124275655864195
2013-01-31T00:00:00Z,49,18,13,2.486257780349794
2013-02-01T00:00:00Z,46,15,16,4.366669881687243
2013-02-02T00:00:00Z,47,16,16,1.5847445666152264
2013-02-03T00:00:00Z,50,13,15,1.4585283243312759
